Episode time step,Mean silhouette score seed_0,Mean silhouette score seed_10,Mean silhouette score seed_20,Mean silhouette score seed_40,Mean silhouette score seed_60,Mean silhouette score seed_80,Mean silhouette score seed_100,Mean silhouette score
2309,,,,,,,0.52754587,0.52754587
2310,,0.5434454,,,0.5252092,,,0.5343273
2317,0.5667665,,,,,,,0.5667665
2319,,,,0.54881513,,,,0.54881513
2324,,,,,,,0.5467316,0.5467316
2332,,,0.5458201,,,,,0.5458201
2333,,,,,,0.54301006,,0.54301006
2334,,0.52581435,,,,,,0.52581435
2335,0.5549596,,,,,,,0.5549596
2338,,,,0.5563601,,,,0.5563601
2342,,,0.5224104,,0.55231017,,,0.5373602850000001
2353,0.5659848,,,,,,,0.5659848
2354,,,,,,0.54650086,,0.54650086
2356,,,,0.564292,,,,0.564292
2358,,,0.5337793,,,,0.5415688,0.5376740499999999
2369,0.5873689,,,,,,,0.5873689
2370,,,,0.5400904,,0.55192286,0.52697635,0.5396632033333333
2372,,,,,0.542272,,,0.542272
2374,,0.5396741,,,,,,0.5396741
2384,,,0.5299746,,,,,0.5299746
2386,0.589455,,,,,,,0.589455
2387,,,,,,,0.54043305,0.54043305
2392,,0.5491128,,,,,,0.5491128
2393,,,0.53496313,,,,,0.53496313
2394,,,,,0.5576484,,,0.5576484
2401,,,,0.5513382,,,,0.5513382
2406,,,0.5489668,,0.50961953,,,0.529293165
2413,0.55178666,,,,,,,0.55178666
2416,,,,,,0.5370281,,0.5370281
2419,,,,0.55868536,,,,0.55868536
2420,,,0.5218976,,,,,0.5218976
2428,,,,,0.538941,,,0.538941
2429,,,,,,,0.5457787,0.5457787
2431,0.572744,,,,,,,0.572744
2433,,0.52545786,,,,,,0.52545786
2439,,,,,0.52616215,,,0.52616215
2441,,,0.53496855,,,,,0.53496855
2452,,,0.50621873,,0.5417653,,,0.5239920149999999
2456,,,,,,,0.53203714,0.53203714
2460,,,,0.5670179,,,,0.5670179
2462,,,,,,0.5374266,,0.5374266
2465,,,,,0.53700846,,,0.53700846
2469,,,,,,,0.52842903,0.52842903
2472,,,0.5281589,,,,,0.5281589
2474,,,,,,0.50110614,,0.50110614
2481,,,,,0.5472458,,,0.5472458
2482,,,,,,,0.53572375,0.53572375
2485,0.55859804,,,,,,,0.55859804
2488,,,0.5405924,,,,,0.5405924
2490,,,,,,0.53706294,,0.53706294
2493,,0.52958655,,,,,,0.52958655
2499,,,,,,,0.54100424,0.54100424
2504,0.56792784,,,,,,,0.56792784
2506,,,,0.55484104,,,,0.55484104
2507,,,,,0.53926426,,,0.53926426
2508,,,,,,0.5252051,,0.5252051
2512,,0.5435974,,,,,,0.5435974
2513,,,,,,,0.5483506,0.5483506
2520,,,0.53288126,,,,,0.53288126
2528,,,,,0.56148046,,,0.56148046
2530,,,,,,0.53938323,,0.53938323
2535,,,,0.5380992,,,,0.5380992
2540,,0.5241922,,,,,,0.5241922
2546,,,,,0.55448127,,,0.55448127
2547,,,,,,,0.5256211,0.5256211
2548,0.5557949,,,,,,,0.5557949
2549,,,,,,0.54423213,,0.54423213
2552,,,0.5355736,,,,,0.5355736
2563,,0.51646024,0.5110806,,,,,0.51377042
2567,,,,,,,0.5341857,0.5341857
2571,0.5535661,,,,,,,0.5535661
2578,,,0.53654236,,,,,0.53654236
2579,,,,0.554811,,,,0.554811
2580,,,,,,,0.53201085,0.53201085
2588,0.542068,,,,,,,0.542068
2589,,,,,,0.5410386,,0.5410386
2590,,,,,,,0.5525375,0.5525375
2591,,,0.5327286,,,,,0.5327286
2592,,0.5099503,,,0.534838,,,0.52239415
2594,,,,0.5628424,,,,0.5628424
2605,,,,0.5652642,,,0.5435843,0.5544242500000001
2606,,,0.55419147,,,,,0.55419147
2607,,,,,0.5657539,,,0.5657539
2609,0.58176357,,,,,,,0.58176357
2610,,0.5122266,,,,,,0.5122266
2618,,,,,,,0.5549137,0.5549137
2635,,,0.5439022,,,,0.53559196,0.5397470799999999
2636,,,,,0.5279655,,,0.5279655
2637,,,,,,0.5340107,,0.5340107
2646,,,,,,0.5622389,,0.5622389
2648,,,0.5267782,,,,,0.5267782
2650,,,,0.5523002,,,,0.5523002
2654,,,,,0.5383205,,,0.5383205
2663,0.55003834,,,,,,,0.55003834
2664,,,,,0.5469557,,0.54488105,0.5459183750000001
2672,,,0.55084115,,,,,0.55084115
2675,,,,,0.5415024,,0.5293317,0.53541705
2683,0.53893787,,,,,,,0.53893787
2684,,0.52880096,,,,,,0.52880096
2689,,,,0.5405242,,0.5242023,,0.53236325
2692,,,,,,,0.52979743,0.52979743
2693,,,0.5463746,,,,,0.5463746
2697,,0.5252657,,0.53670514,,,,0.5309854199999999
2701,,,,,0.54117566,,,0.54117566
2708,,0.54045296,,,,,,0.54045296
2709,,,,0.5692171,,,,0.5692171
2712,0.5462452,,,,,,,0.5462452
2713,,,0.52890056,,0.5377121,,,0.53330633
2714,,,,,,,0.53922445,0.53922445
2721,,,,0.56609374,,,,0.56609374
2732,,,0.5399971,,,,,0.5399971
2733,,,,,0.5323762,,,0.5323762
2738,,,,,,0.53392124,,0.53392124
2744,,,,0.5566074,,,0.55230904,0.55445822
2745,,0.5238049,,,,,,0.5238049
2752,0.5506599,,,,,0.5419036,,0.54628175
2758,,,,,,,0.5345571,0.5345571
2760,,,,,0.5542238,,,0.5542238
2764,,,0.53418005,,,,,0.53418005
2765,,,,,,0.5424357,,0.5424357
2770,0.5445127,,,,,,,0.5445127
2772,,,,,0.57013714,,,0.57013714
2775,,0.5333034,,,,,,0.5333034
2776,,,,,,0.5422829,,0.5422829
2779,,,,0.5501156,,,,0.5501156
2784,,,,,,,0.5390465,0.5390465
2788,,,0.51860636,,,,,0.51860636
2791,,0.5668539,,,,,,0.5668539
2798,,,,0.53897506,,,,0.53897506
2800,,,,,,0.5496636,,0.5496636
2805,,,0.50534296,,,,,0.50534296
2813,0.5545128,,,,,,,0.5545128
2815,,,0.5298152,,,,,0.5298152
2816,,,,,0.54886603,,,0.54886603
2825,,,,,,0.5342905,,0.5342905
2826,,,,0.5567119,,,,0.5567119
2833,0.5386815,,,,,,,0.5386815
2834,,0.53818643,,,,,,0.53818643
2836,,,,,,0.5536142,,0.5536142
2838,,,0.524832,,,,,0.524832
2845,,,,,,,0.5307657,0.5307657
2846,,,,0.5542849,,,,0.5542849
2850,,,,,,0.52315605,,0.52315605
2852,,0.53146595,,,,,,0.53146595
2854,0.56877977,,0.5612834,,,,,0.5650315850000001
2859,,,,0.56771046,0.5436387,,,0.55567458
2867,,,,,,,0.5122012,0.5122012
2868,,0.5103454,,,,,,0.5103454
2870,,,,,,0.54835016,,0.54835016
2871,,,0.5230605,,,,,0.5230605
2880,0.54987055,,,,,,,0.54987055
2883,,,,,0.5611427,,,0.5611427
2884,,,,,,,0.5264285,0.5264285
2885,,0.5517278,,,,,,0.5517278
2889,,,0.5351098,,,,,0.5351098
2890,,,,,,0.5333498,,0.5333498
2891,,,,0.5445136,,,,0.5445136
2895,,,,,,,0.51611316,0.51611316
2897,0.54286397,,,,,,,0.54286397
2901,,,,,0.53893095,,,0.53893095
2903,,0.5261559,,,,,,0.5261559
2910,0.56267256,,,,,,,0.56267256
2918,,,,,,0.5482577,,0.5482577
2921,,,0.52173036,,,,,0.52173036
2922,,,,,,,0.5328741,0.5328741
2923,,,,,0.5620615,,,0.5620615
2925,,,,0.53950846,,,,0.53950846
2930,,0.53223574,,,,,,0.53223574
2931,,,0.54653764,,,0.536223,,0.54138032
2932,,,,,,,0.5419537,0.5419537
2933,0.54110354,,,,,,,0.54110354
2935,,,,,0.5613413,,,0.5613413
2943,0.5517593,,,,,,,0.5517593
2946,,0.5438081,,,,,,0.5438081
2948,,,,0.56090933,,,,0.56090933
2951,,,0.54130393,,0.5502674,,0.54940397,0.5469917666666666
2954,,,,,,0.53627133,,0.53627133
2962,,,0.523574,,,,,0.523574
2963,,0.5260688,,,,,,0.5260688
2965,0.5360476,,,,,,,0.5360476
2966,,,,,0.5488503,0.5383284,,0.54358935
2972,,,,,,,0.5270675,0.5270675
2974,,,0.5232415,,,,,0.5232415
2976,,,,0.5452569,,,,0.5452569
2978,,,,,0.5423792,,,0.5423792
2979,0.5703395,0.5336054,,,,,,0.5519724500000001
2982,,,,,,0.55151945,,0.55151945
2985,,,,0.56458575,,,,0.56458575
2990,,,,,,,0.55633736,0.55633736
2991,,,,,0.55063176,,,0.55063176
2993,,,,,,0.55346406,,0.55346406
2998,,,,0.5291988,,,,0.5291988
3001,,,,,,,0.5084263,0.5084263
3003,0.5273088,,,,,,,0.5273088
3005,,,0.5273174,,,,,0.5273174
3006,,0.5149813,,,0.5813711,,,0.5481762
3009,,,,,,0.532834,,0.532834
3015,,,,,,,0.5651948,0.5651948
3016,,,,0.5509364,,,,0.5509364
3018,,,,,0.5505135,,,0.5505135
3019,0.5346305,,,,,,,0.5346305
3022,,,0.54977775,,,,,0.54977775
3024,,0.52493227,,,,,,0.52493227
3030,,,,0.5652111,,0.54694307,,0.556077085
3036,,,0.5481087,,,,,0.5481087
3037,,0.5110734,,,,,,0.5110734
3038,,,,,0.55317384,,0.52076143,0.536967635
3046,,,,0.5300797,,,,0.5300797
3051,,,,,,,0.5163126,0.5163126
3055,,,,,0.53945285,,,0.53945285
3056,,0.5386262,,,,,,0.5386262
3059,,,0.5217967,,,,,0.5217967
3060,,,,,,0.5371893,,0.5371893
3061,,,,,,,0.52831924,0.52831924
3063,,,,0.5522795,,,,0.5522795
3064,,,,,0.5450694,,,0.5450694
3069,,,0.53036094,,,,,0.53036094
3071,0.5250366,,,,,,,0.5250366
3075,,0.5302832,,,,,,0.5302832
3077,,,0.55367947,,,,,0.55367947
3089,,,,,,0.5256446,,0.5256446
3092,,0.53589386,,,0.5437967,,0.5298324,0.5365076533333334
3094,,,,0.53236914,,,,0.53236914
3097,,,0.5200769,,,,,0.5200769
3102,0.550043,,,,,,,0.550043
3104,,,,,0.5339704,,,0.5339704
3106,,0.5345732,,,,,,0.5345732
3108,,,,,,0.54312086,,0.54312086
3109,,,,0.5355007,,,,0.5355007
3111,0.54096186,,,,,,0.55824244,0.54960215
3116,,,,,0.548377,,,0.548377
3122,,,,0.54632264,,,0.58548295,0.565902795
3124,,0.52277374,,,,,,0.52277374
3126,,,,,,0.53660566,,0.53660566
3128,,,0.53834504,,,,,0.53834504
3129,0.5504203,,,,,,,0.5504203
3135,,,,,,,0.5382604,0.5382604
3137,,0.542388,0.5156317,,,,,0.52900985
3139,0.54167205,,,,,0.5481586,,0.5449153250000001
3142,,,,,0.54844385,,,0.54844385
3145,,,,,,,0.5230096,0.5230096
3146,,,,0.5448946,,,,0.5448946
3149,,,,,,0.56282496,,0.56282496
3150,,,0.54622287,,,,,0.54622287
3152,,,,,0.5516716,,,0.5516716
3157,0.54054534,,,,,,,0.54054534
3159,,,,,,0.5328264,,0.5328264
3161,,,,,,,0.52718633,0.52718633
3162,,,0.55579305,0.52849144,,,,0.542142245
3165,,0.5405517,,,,,,0.5405517
3169,,,,,0.5550641,,,0.5550641
3170,0.5414772,,,,,,,0.5414772
3172,,,,,,0.57222074,,0.57222074
3176,,,,,,,0.5349449,0.5349449
3177,,,0.5429537,,,,,0.5429537
3180,,,,0.5430609,,,,0.5430609
3184,,0.5575823,,,,,,0.5575823
3187,,,0.52369595,,,,,0.52369595
3195,0.56141704,,,,,,,0.56141704
3196,,,,,0.5382341,,,0.5382341
3197,,,,,,0.5443606,,0.5443606
3200,,,0.5357193,,,,,0.5357193
3201,,0.5397812,,,,,,0.5397812
3202,,,,,,,0.5370818,0.5370818
3207,,,,,0.5567325,,,0.5567325
3212,,0.5216203,,,,,,0.5216203
3213,,,,0.5399788,,0.5475536,,0.5437662
3214,,,,,,,0.55498713,0.55498713
3222,,,,,0.5543587,,,0.5543587
3223,,,,0.5434047,,,,0.5434047
3225,,,,,,0.56488854,,0.56488854
3227,,,,,,,0.56260616,0.56260616
3228,0.5548659,,,,,,,0.5548659
3232,,,0.5347104,,,,,0.5347104
3233,,,,0.51728076,,,,0.51728076
3234,,0.5212212,,,,,,0.5212212
3237,,,,,0.5253126,,,0.5253126
3240,,,,,,0.5308177,,0.5308177
3245,,,0.54050606,,,,,0.54050606
3250,,,,0.53419733,,,,0.53419733
3256,,0.5292521,,,,,0.53623515,0.5327436249999999
3257,0.53828096,,,,,,,0.53828096
3262,,,,,,0.5299071,,0.5299071
3264,,,,0.5376256,,,,0.5376256
3265,,,0.53029764,,,,,0.53029764
3268,,0.5434482,,,,,,0.5434482
3272,0.5491565,,,,,,,0.5491565
3274,,,,,0.54809093,,,0.54809093
3281,,,0.55315393,,,0.5349445,,0.544049215
3282,0.5308356,,,,,,,0.5308356
3283,,0.5435412,,,0.56670725,,,0.5551242249999999
3293,,,,,0.571193,,,0.571193
3296,,,,,,,0.53834486,0.53834486
3299,,,,,,0.55720603,,0.55720603
3300,0.52836686,,,,,,,0.52836686
3303,,,,,0.56712043,,,0.56712043
3316,,0.53713584,,,,,,0.53713584
3319,,,0.53027636,,,,,0.53027636
3321,,,,0.5406992,,,,0.5406992
3322,,,,,,0.5637824,,0.5637824
3327,,,,,0.553827,,0.5284946,0.5411608
3330,,,0.5286222,,,,,0.5286222
3331,0.5313815,,,,,,,0.5313815
3336,,,,,,0.5208961,,0.5208961
3337,,,,0.5439578,,,,0.5439578
3340,,0.5279226,,,,,,0.5279226
3345,,,,,,,0.52975017,0.52975017
3348,,,,0.5208715,,,,0.5208715
3349,,,,,,0.5328739,,0.5328739
3351,,,,,0.55307794,,,0.55307794
3353,,,0.537917,,,,,0.537917
3355,,0.54941106,,,,,,0.54941106
3363,0.52824324,,,0.5431358,,0.5384325,,0.5366038466666666
3370,,0.5351188,,,,,,0.5351188
3375,,,0.53505623,,,,,0.53505623
3376,,,,,,0.55429083,,0.55429083
3379,,,,,,,0.5376138,0.5376138
3385,,,0.5415075,,,,,0.5415075
3388,,,,,,0.5529056,,0.5529056
3391,,0.5030537,,,,,,0.5030537
3394,,,,,0.547313,,,0.547313
3395,,,,,,,0.53041565,0.53041565
3396,,,,0.5267597,,,,0.5267597
3401,,,0.5385469,,,,,0.5385469
3404,,0.5219058,,,,,,0.5219058
3406,,,,,0.53994155,,,0.53994155
3408,,,,,,0.55102664,,0.55102664
3409,,,,0.5141541,,,,0.5141541
3411,0.52371335,,,,,,,0.52371335
3414,,,0.5225678,,,,,0.5225678
3423,0.5455732,,,,,,,0.5455732
3425,,0.5300887,0.5495533,,,,,0.539821
3431,,,,0.5343963,,,,0.5343963
3432,,,,,,0.547188,,0.547188
3436,,,0.53992665,,,,,0.53992665
3439,,,,,0.5425377,,0.5375195,0.5400286000000001
3447,,,0.5360178,,,,,0.5360178
3455,,0.5267217,,,,,,0.5267217
3456,,,0.5410222,0.5244594,,,0.5239969,0.5298261666666667
3460,,,,,0.54416376,,,0.54416376
3476,,,0.5428715,,,,,0.5428715
3478,,,,,,,0.52649224,0.52649224
3479,0.52548695,,,,,,,0.52548695
3481,,0.5276831,,,0.54786813,,,0.5377756149999999
3488,0.51354015,,0.5573477,0.54127836,,0.5387983,,0.5377411275
3491,,0.5150916,,,,,,0.5150916
3492,,,,,,,0.50785744,0.50785744
3494,,,,,0.5523179,,,0.5523179
3501,0.54522496,,,,,,,0.54522496
3505,,,0.55251664,,,,0.553554,0.55303532
3507,,0.5544692,,,,,,0.5544692
3513,,,,0.531848,,,,0.531848
3517,0.5298265,,,,,,,0.5298265
3525,,,,0.5310628,,,,0.5310628
3527,,,,,0.5317613,,,0.5317613
3536,,0.5233422,,,,,,0.5233422
3537,,,,,0.54327166,,,0.54327166
3538,,,,,,,0.51782846,0.51782846
3541,,,0.53814745,,,,,0.53814745
3548,,,,0.5156335,,,,0.5156335
3552,,0.5182658,,,,0.5382358,,0.5282508
3554,,,,,,,0.5502897,0.5502897
3561,,,,0.532105,,,,0.532105
3563,,,,,,0.55122423,,0.55122423
3566,,,,,0.52740157,,,0.52740157
3567,,0.52810794,,,,,,0.52810794
3570,,,0.5393677,,,,,0.5393677
3575,,,,0.54674065,,,,0.54674065
3577,,,,,0.52941436,,,0.52941436
3578,,,,,,0.5590677,,0.5590677
3579,0.53490776,,,,,,,0.53490776
3588,,,0.5469636,,,,,0.5469636
3591,,,,0.5327226,,,,0.5327226
3598,,0.53660554,,,0.56212753,,,0.5493665350000001
3599,,,,,,0.55615956,,0.55615956
3608,0.5317262,,0.5312333,,,,0.51317024,0.52537658
3612,,,,,,0.5463577,,0.5463577
3613,,,,0.53753746,,,,0.53753746
3619,,,,,0.5631599,,,0.5631599
3622,,,,,,0.54871625,,0.54871625
3625,,0.53430945,,,,,,0.53430945
3626,,,0.52252746,,,,,0.52252746
3634,,,,0.55213606,,0.5429035,,0.54751978
3638,,0.5630583,0.5266399,,,,,0.5448491
3643,,,,,,0.5679797,0.527959,0.54796935
3649,,,,0.5353805,,,,0.5353805
3652,,,0.5455923,,,,,0.5455923
3655,0.5181743,,,,,,,0.5181743
3661,,,,,0.5264355,0.5575862,,0.54201085
3664,,,,0.52986705,,,,0.52986705
3670,,0.5297706,,,,,0.52636725,0.5280689249999999
3672,,,0.5366257,,,,,0.5366257
3680,,,,,,0.5491169,,0.5491169
3681,,,0.55247116,,,,,0.55247116
3682,0.5284743,0.52962005,,,,,,0.529047175
3687,,,,,,,0.5277295,0.5277295
3693,,,,,,0.52797765,,0.52797765
3699,0.5359503,,,,,,,0.5359503
3703,,,0.53561294,,,,,0.53561294
3705,,,,,,0.5567052,,0.5567052
3708,,,,,,,0.5334666,0.5334666
3710,0.5254643,,,,,,,0.5254643
3716,,,,,,0.54138756,,0.54138756
3718,,0.5252499,,,,,,0.5252499
3722,,,0.5120582,,,,,0.5120582
3726,,,,0.5345524,,,,0.5345524
3729,0.5294629,,,,,,,0.5294629
3730,,,,,0.5316242,,,0.5316242
3731,,,,,,0.53735346,0.5056315,0.52149248
3732,,,0.53086436,,,,,0.53086436
3734,,0.54125595,,,,,,0.54125595
3747,,,,,0.55644006,,,0.55644006
3748,,0.54818666,,,,,,0.54818666
3750,,,,,,0.553983,,0.553983
3752,,,,,,,0.5353013,0.5353013
3759,,,,,0.52486825,,,0.52486825
3765,,,,,,0.5479499,,0.5479499
3768,,,,0.53349787,,,,0.53349787
3772,,,,,0.54474294,,,0.54474294
3773,,0.52154374,0.5314635,,,,,0.52650362
3774,0.52167606,,,,,,,0.52167606
3775,,,,,,,0.5337659,0.5337659
3779,,,,0.55120677,,,,0.55120677
3790,,,,,0.51768494,,0.53263605,0.525160495
3802,,0.52604884,,,,,,0.52604884
3803,,,,0.5101067,,,,0.5101067
3805,0.52485985,,,,,,,0.52485985
3808,,,,,0.55861855,,,0.55861855
3809,,,0.52992237,,,,,0.52992237
3812,,,,,,,0.53731626,0.53731626
3817,,,,,,0.5413594,,0.5413594
3820,0.5129841,,,,,,,0.5129841
3825,,,,,0.5310369,,,0.5310369
3826,,,0.53001404,,,,,0.53001404
3828,,,,,,0.56752694,0.5231237,0.54532532
3830,,0.52881956,,,,,,0.52881956
3834,,,,0.527576,,,,0.527576
3837,0.5135245,,,,,,,0.5135245
3842,,,0.5369284,,,,,0.5369284
3850,,,,0.536604,,,,0.536604
3853,,,,,0.54112005,,,0.54112005
3860,,0.53428316,,,,,,0.53428316
3861,,,,,,,0.53256285,0.53256285
3862,0.50698406,,,,,,,0.50698406
3866,,,,,,0.55056536,,0.55056536
3868,,,,,0.53878826,,,0.53878826
3871,,,,0.53833574,,,,0.53833574
3874,,,0.5343507,,,,,0.5343507
3875,0.5221849,,,,,,,0.5221849
3877,,,,,,,0.5332184,0.5332184
3879,,0.49940857,,,,,,0.49940857
3884,0.5085045,,,,,0.5348507,,0.5216776000000001
3888,,,,0.5140159,,,,0.5140159
3892,,,0.5259879,,,,,0.5259879
3894,,,,,,,0.532906,0.532906
3899,,,,0.53966916,,,,0.53966916
3906,,0.5488743,,,,,,0.5488743
3908,,,0.53135383,,,,,0.53135383
3909,,,,,0.53522176,,,0.53522176
3915,,,,,,0.54402906,,0.54402906
3916,,,,0.53845966,,,,0.53845966
3919,,,0.5391649,,,,,0.5391649
3923,,,,,,,0.5389448,0.5389448
3928,,,,,0.5433129,,,0.5433129
3929,0.5311514,,,,,0.55909246,,0.5451219300000001
3931,,,,0.5438693,,,,0.5438693
3936,,,0.5310874,,,,,0.5310874
3940,,0.5075804,,,,,,0.5075804
3941,,,,,,,0.523406,0.523406
3943,,,,,,0.55377394,,0.55377394
3952,,,,0.5326635,,,,0.5326635
3955,,0.5259887,,,,,,0.5259887
3959,,,,,0.5360401,,,0.5360401
3965,,,,,,,0.53361803,0.53361803
3969,,,0.53019357,,,,,0.53019357
3975,,,,,0.5423117,,,0.5423117
3976,,,,,,0.5435567,,0.5435567
3979,0.52896476,,,0.51909924,,,,0.524032
3980,,,,,,,0.5317176,0.5317176
3982,,0.5165414,,,,,,0.5165414
3983,,,0.51750296,,,,,0.51750296
3994,,,,0.52422076,0.5489137,,,0.53656723
3998,0.52018064,,,,,0.5446049,,0.53239277
3999,,,0.52880675,,,,,0.52880675
4008,,,,,,,0.5157082,0.5157082
4010,,,,,,0.5812693,,0.5812693
4011,,,0.5174136,,,,,0.5174136
4013,,,,,0.53755116,,,0.53755116
4027,,,,0.5203742,,,,0.5203742
4028,,0.5238838,0.5397538,,,,,0.5318187999999999
4029,,,,,0.52127373,0.55340934,,0.5373415349999999
4035,0.5119426,,,,,,,0.5119426
4041,,,0.5276719,,,,,0.5276719
4045,,0.520507,,,0.53513885,,,0.527822925
4053,,,,,,0.5439169,,0.5439169
4054,,0.5452069,,,,,,0.5452069
4056,,,,,0.5405192,,0.52193177,0.531225485
4058,,,,0.54020375,,,,0.54020375
4061,,,0.5421889,,,,,0.5421889
4068,,,,0.5108557,,,,0.5108557
4069,,,,,,0.56200755,,0.56200755
4075,0.513158,,,,,,,0.513158
4079,,,0.5165945,,,,,0.5165945
4084,,,,,0.53038764,,,0.53038764
4085,,,,,,,0.53556347,0.53556347
4087,,0.52227557,,0.52924466,,0.541397,,0.53097241
4098,,,,,,,0.51735765,0.51735765
4100,0.5134081,,,,,,,0.5134081
4101,,,,,0.54609466,,,0.54609466
4102,,,,0.5220024,,,,0.5220024
4106,,,0.5234384,,,,,0.5234384
4112,,0.51603717,,,,0.5621757,,0.539106435
4114,,,,,0.53934145,,,0.53934145
4117,0.51658124,,,,,,,0.51658124
4121,,,,0.5217988,,,,0.5217988
4128,,,,,,0.55466825,,0.55466825
4129,,,,,0.5269837,,,0.5269837
4137,,,0.53637177,0.52687067,,,0.51180154,0.52501466
4141,,,,,,0.55292094,,0.55292094
4142,,0.53701705,,,,,,0.53701705
4144,,,,,0.5522199,,,0.5522199
4148,0.52258724,,,,,,,0.52258724
4150,,,,,,,0.5254291,0.5254291
4152,,,,0.54631853,,,,0.54631853
4153,,,,,,0.5471392,,0.5471392
4157,,,0.5290779,,,,,0.5290779
4160,0.5167766,,,,,,,0.5167766
4164,,0.5317395,,,,,,0.5317395
4165,,,,,,0.5240674,,0.5240674
4173,,,,,0.54288924,,,0.54288924
4175,,,,0.51367575,,,,0.51367575
4176,,,0.5202268,,,,,0.5202268
4178,,,,,,0.55756956,,0.55756956
4181,,0.52172196,,,,,,0.52172196
4189,,,,,,0.56469375,,0.56469375
4191,0.5091008,,,,,,,0.5091008
4195,,0.53651047,,,,,0.5214985,0.529004485
4197,,,,0.52023345,,,,0.52023345
4202,,,,,,0.5566215,,0.5566215
4204,0.5268285,,,,,,,0.5268285
4213,,,,0.5362606,,,,0.5362606
4214,,0.5383964,,,,,,0.5383964
4217,0.5191894,,,,0.5385874,0.5871271,,0.5483013
4225,0.51078975,0.5292291,,,,,,0.520009425
4232,,,,0.5488191,,,,0.5488191
4236,,,0.53648525,,,,,0.53648525
4239,,,,,,0.552971,,0.552971
4242,0.51449215,,,,,,,0.51449215
4244,,,,0.5378615,,,,0.5378615
4247,,,,,,,0.5184902,0.5184902
4254,,,0.52704066,,,,,0.52704066
4255,,,,,,0.5541964,,0.5541964
4258,,,,0.54726404,0.53961456,,,0.5434393
4259,,0.5415731,,,,,,0.5415731
4265,0.5346167,,,,,,,0.5346167
4266,,,,,,,0.5190671,0.5190671
4268,,,0.52503014,,,,,0.52503014
4273,,,,,0.549571,,,0.549571
4279,,,,,,0.562544,,0.562544
4281,,,,,,,0.52456546,0.52456546
4282,,,,0.51691645,,,,0.51691645
4290,,,0.5282283,,,,,0.5282283
4298,,,,,0.5551319,,,0.5551319
4301,,,,,,0.55299616,,0.55299616
4309,,,0.5288087,,,,,0.5288087
4313,,,,0.5249658,,,,0.5249658
4315,,0.5309233,,,,,,0.5309233
4316,0.52968234,,,,,,,0.52968234
4320,,,,,,,0.5205062,0.5205062
4323,,,0.5257844,,,,,0.5257844
4326,,,,,,0.5310674,,0.5310674
4329,,,,,0.533436,,,0.533436
4334,,,,0.5345009,,,0.5292319,0.5318664
4335,,,,,,0.5617709,,0.5617709
4338,0.52018595,,0.5500076,,,,,0.535096775
4346,,,,,0.5216697,,,0.5216697
4348,,,,0.5326,,,,0.5326
4351,,,0.5484714,,,,0.5406349,0.54455315
4353,,,,,,0.5449643,,0.5449643
4358,0.49112517,0.55020076,,,,,,0.520662965
4362,,,0.5357429,,,,,0.5357429
4366,,,,,,,0.50950223,0.50950223
4371,,,,,,0.5459118,,0.5459118
4372,,,0.5524441,,,,,0.5524441
4377,,,,,0.5289863,,,0.5289863
4378,,,,0.5276919,,,,0.5276919
4381,,,,,,,0.51759714,0.51759714
4382,0.49692038,,,,,,,0.49692038
4383,,,0.5226799,,,,,0.5226799
4392,,,,0.52344847,,,,0.52344847
4395,,,,,0.5309602,,,0.5309602
4400,,0.5404493,,,,,,0.5404493
4401,0.50537467,,,,,,,0.50537467
4402,,,,,,0.55185354,,0.55185354
4412,,,,,0.5300743,,,0.5300743
4414,0.5160356,,,,,,,0.5160356
4419,,,0.5362747,,,,,0.5362747
4423,,,,0.5356639,,,0.5335624,0.53461315
4427,,,,,0.5232093,,,0.5232093
4431,,,,,,0.5502842,,0.5502842
4434,,,,,,,0.50526524,0.50526524
4436,0.50682557,,,,,,,0.50682557
4441,,,,,0.5343395,,,0.5343395
4443,,,0.52242285,,,,,0.52242285
4444,,0.53357065,,,,,,0.53357065
4446,,,,0.5284633,,0.5572587,,0.542861
4449,,,,,0.57974607,,,0.57974607
4455,,,0.5263786,,,,,0.5263786
4456,,0.52516633,,,,,,0.52516633
4463,,,,,,,0.54220825,0.54220825
4464,,,,0.5377144,,,,0.5377144
4466,,0.52482575,,,,,,0.52482575
4468,0.5141777,,,,,,,0.5141777
4470,,,,,0.54208165,,,0.54208165
4473,,,0.52945054,,,,,0.52945054
4478,0.5220611,,,,,,,0.5220611
4481,,0.50844103,,,,,,0.50844103
4484,,,0.5447102,,,,,0.5447102
4492,,,,0.5293049,,,,0.5293049
4494,0.54383403,,,,,,,0.54383403
4495,,,,,0.522066,,,0.522066
4503,0.49145657,,,0.54476917,,,0.5073238,0.5145165133333333
4506,,,0.5340296,,,,,0.5340296
4509,,,,,,0.54255444,,0.54255444
4521,,,,,,,0.53370905,0.53370905
4523,0.51133394,,,,,,,0.51133394
4525,,,,,0.53939134,,,0.53939134
4530,,,,,,0.5527328,,0.5527328
4531,,,,0.51775444,,,,0.51775444
4532,,,,,,,0.51945615,0.51945615
4533,,0.5400218,,,,,,0.5400218
4538,0.5139805,,,,,,,0.5139805
4551,0.5310195,0.55742925,,,,,,0.544224375
4553,,,,,,,0.5403898,0.5403898
4559,,,,0.521535,,,,0.521535
4560,0.5263414,,,,,,,0.5263414
4563,,,,,0.54507387,,,0.54507387
4573,,0.55136055,,,,,,0.55136055
4579,,,,,0.5384829,,,0.5384829
